Time,current,goods,services,primary,secondary,financial,fdi,portfolio,other,deriv,capital,reserves,errors
1962-12-31,1.7361337949957536,1.6642712484484223,-0.41320964264715493,2.0987130071209252,-1.6120075782321814,-0.610831645652316,-1.1547004638400733,-0.18128960606258576,0.08819494348990659,-0.0,,-0.6369634807604364,-1.12366890964918
1963-01-31,1.67243744691971,1.749199712549814,-0.10126086104396682,1.835761416345463,-1.8128960606258575,-1.783497746129222,-1.499314039328412,-0.6353302410661789,0.29888286404912784,-0.0,,-0.05226367021624094,0.11106029920951199
1963-02-28,1.67243744691971,1.749199712549814,-0.10126086104396682,1.835761416345463,-1.8128960606258575,-1.783497746129222,-1.499314039328412,-0.6353302410661789,0.29888286404912784,-0.0,,-0.05226367021624094,0.11106029920951199
1963-03-31,1.6471708553706776,1.7227734239277304,-0.0997310478837715,1.8080273842154704,-1.7855074701771996,-1.7565532949851368,-1.4766629347951974,-0.6257318972062438,0.29436744778597074,-0.0,,-0.051474089230333676,0.10938243961445906
1963-04-30,2.132957572481952,2.457887760748433,0.12707665778738628,1.7871160354656475,-2.239122881519515,-2.1892573575776293,-1.3190235365273004,0.24128479326718913,-1.3109807100850608,-0.0,,-0.199462095767543,0.056299785095677464
1963-05-31,2.132957572481952,2.457887760748433,0.12707665778738628,1.7871160354656475,-2.239122881519515,-2.1892573575776293,-1.3190235365273004,0.24128479326718913,-1.3109807100850608,-0.0,,-0.199462095767543,0.056299785095677464
1963-06-30,2.105590772240501,2.4263519607718598,0.1254462073959273,1.7641865369224712,-2.210393932849757,-2.161168205896925,-1.3020998742362073,0.23818900138467208,-1.2941602408567183,-0.0,,-0.1969029078113289,0.05557743365642349
1963-07-31,0.5129003163149939,1.500590708723434,-1.2814568274495357,1.7705382436260624,-1.4783597352608646,-0.038110240221547534,-0.8384252848740458,0.10956694063694916,0.3302887485867453,-0.0,,-0.36045935542880375,-0.47479007609344637
1963-08-31,0.5129003163149939,1.500590708723434,-1.2814568274495357,1.7705382436260624,-1.4783597352608646,-0.038110240221547534,-0.8384252848740458,0.10956694063694916,0.3302887485867453,-0.0,,-0.36045935542880375,-0.47479007609344637
1963-09-30,0.5012072422118912,1.4663803216416011,-1.2522422429256848,1.7301736070162808,-1.4446561687283923,-0.03724140499407241,-0.8193109098695931,0.10706903935795818,0.3227588432819609,-0.0,,-0.35224162223560157,-0.4639658372178188
1963-10-31,2.7015535872783363,2.606898349585069,-0.3475864466113425,1.9318978840675063,-1.4896561997628965,-2.4455189279440885,-1.5300010551731416,0.02793105374555431,-0.9356903004760694,-0.0,,0.007758626040431753,-0.25603465933424785
1963-11-30,2.7015535872783363,2.606898349585069,-0.3475864466113425,1.9318978840675063,-1.4896561997628965,-2.4455189279440885,-1.5300010551731416,0.02793105374555431,-0.9356903004760694,-0.0,,0.007758626040431753,-0.25603465933424785
1963-12-31,2.662331903024446,2.569050888616352,-0.3425401184821803,1.9038502120996181,-1.468029079209344,-2.41001440503534,-1.507788200104597,0.0275255452351752,-0.9221057653783692,-0.0,,0.007645984787548667,-0.252317497989106
1964-01-31,3.108857414617288,2.8137224018179094,-0.07187225700295746,1.9237297725472446,-1.5582516997024183,-3.0492187332744085,-1.0734962641718329,-1.0107991889139338,-0.8869342353556453,-0.0,,0.0779890448329964,-0.0596386813428796
1964-02-29,3.108857414617288,2.8137224018179094,-0.07187225700295746,1.9237297725472446,-1.5582516997024183,-3.0492187332744085,-1.0734962641718329,-1.0107991889139338,-0.8869342353556453,-0.0,,0.0779890448329964,-0.0596386813428796
1964-03-31,3.035134707429735,2.746998456306302,-0.07016789535130229,1.8781109011050696,-1.5212996885739793,-2.9769102836275905,-1.0480396284386,-0.9868293367491662,-0.8659016873139431,-0.0,,0.07613963112588121,-0.05822442380214445
1964-04-30,2.449904601521001,2.626070806871079,-0.12540645126615727,1.8676603634995566,-1.9184201175834774,-2.4693127427883828,-1.3257253419565198,-0.47773886196631343,-1.1182075237899023,-0.0,,-0.45235898492435306,0.019408141267381482
1964-05-31,2.449904601521001,2.626070806871079,-0.12540645126615727,1.8676603634995566,-1.9184201175834774,-2.4693127427883828,-1.3257253419565198,-0.47773886196631343,-1.1182075237899023,-0.0,,-0.45235898492435306,0.019408141267381482
1964-06-30,2.417950297197182,2.5918187524496297,-0.12377076475598005,1.8433003179729885,-1.8933980084694566,-2.437105296504655,-1.3084337988489319,-0.4715076752608764,-1.1036226524074888,-0.0,,-0.4464588300126423,0.0191549993074731
1964-07-31,1.5132449452903751,1.9272876226288322,-0.9047053519068066,1.8654022402508421,-1.3747395656824926,-1.136038805081674,-1.321694952215644,0.7676734337841143,-0.685159590613461,-0.0,,-0.10314230396331671,-0.3786796016938913
1964-08-31,1.5132449452903751,1.9272876226288322,-0.9047053519068066,1.8654022402508421,-1.3747395656824926,-1.136038805081674,-1.321694952215644,0.7676734337841143,-0.685159590613461,-0.0,,-0.10314230396331671,-0.3786796016938913
1964-09-30,1.4840375647911728,1.8900887387992735,-0.8872434905372737,1.8293978159937923,-1.3482054994646195,-1.114111940072049,-1.2961847084884928,0.7528564471822795,-0.6719352167749711,-0.0,,-0.10115153800913544,-0.371370646690683
1964-10-31,3.066336623648363,2.7368716141328933,-0.05057576900456772,1.8293978159937923,-1.449357037473755,-2.1646429133954985,-1.3727708729811239,-0.02456537351650432,-0.5491083491924496,-0.0,,0.21819831770542072,-0.9016937102528645
1964-11-30,3.066336623648363,2.7368716141328933,-0.05057576900456772,1.8293978159937923,-1.449357037473755,-2.1646429133954985,-1.3727708729811239,-0.02456537351650432,-0.5491083491924496,-0.0,,0.21819831770542072,-0.9016937102528645
1964-12-31,3.0430835815458925,2.7161170138774366,-0.05019223626489455,1.8155248888959,-1.4383660849625495,-2.1482277121374866,-1.3623606986185663,-0.024379086185805924,-0.5449442794474265,-0.0,,0.21654364788568792,-0.8948558694084057
1965-01-31,1.9316840642517987,1.4871242573341614,0.02007689450595782,1.9202115531055373,-1.4957286406938575,-2.3848482545291323,-1.9417225115047776,-1.325075037393216,-0.32696656766845594,-0.0,,-1.2089158620373173,0.45173012638405097
1965-02-28,1.9316840642517987,1.4871242573341614,0.02007689450595782,1.9202115531055373,-1.4957286406938575,-2.3848482545291323,-1.9417225115047776,-1.325075037393216,-0.32696656766845594,-0.0,,-1.2089158620373173,0.45173012638405097
1965-03-31,1.8765934326195686,1.4447122417420137,0.019504311846083117,1.865448111564664,-1.4530712325331923,-2.316833614288302,-1.8863455885426101,-1.2872845818414858,-0.3176416500647822,-0.0,,-1.1744382061605763,0.43884701653687014
1965-04-30,2.339124256398111,2.2276710458490645,0.21176110004318813,1.9964056339597933,-2.098106688585798,-2.426893659705485,-1.8612686161690746,-0.8958051797879603,0.2340517421529974,-0.0,,-0.0961283940985525,0.08776940330737402
1965-05-31,2.339124256398111,2.2276710458490645,0.21176110004318813,1.9964056339597933,-2.098106688585798,-2.426893659705485,-1.8612686161690746,-0.8958051797879603,0.2340517421529974,-0.0,,-0.0961283940985525,0.08776940330737402
1965-06-30,2.299398376589139,2.1898380012900733,0.2081647130682246,1.9625002225445123,-2.0624740650049094,-2.3856771721371532,-1.8296582674943953,-0.8805915164662396,0.23007678812803772,-0.0,,-0.09449582369544407,0.08627879554801414
1965-07-31,0.9819348636178753,1.216120165819628,-0.6327111673521038,1.7803560986098157,-1.383199738150703,-0.4272854636663558,-1.0997122670643709,-0.29444350861623875,0.9093511149822443,-0.0,,-0.05751919703200943,-0.5546493999515195
1965-08-31,0.9819348636178753,1.216120165819628,-0.6327111673521038,1.7803560986098157,-1.383199738150703,-0.4272854636663558,-1.0997122670643709,-0.29444350861623875,0.9093511149822443,-0.0,,-0.05751919703200943,-0.5546493999515195
1965-09-30,0.9568637289927041,1.1850697229365708,-0.616556545041324,1.7348993691638988,-1.3478833560427212,-0.4163758485993357,-1.0716339949527773,-0.28692566490018323,0.8861332162498683,-0.0,,-0.056050595003756726,-0.5404878803933685
1965-10-31,2.2513655659842287,1.9043856921514488,0.012010841786519299,1.7042049957094605,-1.3679014256869202,-1.677514236183862,-1.473329925813034,0.5244734246780094,-1.0903175266206964,-0.0,,-0.3616597915718589,-0.5738513298003665
1965-11-30,2.2513655659842287,1.9043856921514488,0.012010841786519299,1.7042049957094605,-1.3679014256869202,-1.677514236183862,-1.473329925813034,0.5244734246780094,-1.0903175266206964,-0.0,,-0.3616597915718589,-0.5738513298003665
1965-12-31,2.1856380132589326,1.8487880527092455,0.011660190942104562,1.6544515370075028,-1.3279661906285751,-1.6285400015806037,-1.4303167555648262,0.5091616711385658,-1.0584862221888252,-0.0,,-0.3511013050344818,-0.5570980116783291
1966-01-31,1.3616511866835437,1.5261894366443525,-0.24097727947016093,1.563761163013356,-1.488617710275349,-1.6440869228367432,-1.1375164052408673,-1.46529732839114,0.4094022597450046,-0.0,,-0.5493245510502593,0.28114015938185444
1966-02-28,1.3616511866835437,1.5261894366443525,-0.24097727947016093,1.563761163013356,-1.488617710275349,-1.6440869228367432,-1.1375164052408673,-1.46529732839114,0.4094022597450046,-0.0,,-0.5493245510502593,0.28114015938185444
1966-03-31,1.3207931293623245,1.4803942020826055,-0.23374645296041138,1.5168385415226695,-1.4439498626425413,-1.5947540258428068,-1.103383794081942,-1.4213292381625016,0.3971176297606989,-0.0,,-0.5328413766409378,0.27270419512047994
1966-04-30,1.1549085498420326,1.4213292381625016,0.10933301832019242,1.6048076367228243,-1.9818180447234879,-1.3597508715223932,-1.7606386053630987,-0.1910186067203362,0.5064506480808914,-0.0,,-0.08545569248015039,0.2048423216803605
1966-05-31,1.1549085498420326,1.4213292381625016,0.10933301832019242,1.6048076367228243,-1.9818180447234879,-1.3597508715223932,-1.7606386053630987,-0.1910186067203362,0.5064506480808914,-0.0,,-0.08545569248015039,0.2048423216803605
1966-06-30,1.1416418524163925,1.4050021056397604,0.10807708504921235,1.5863728460671742,-1.9590524496851478,-1.3441311037154915,-1.7404137488959366,-0.1888243324997733,0.5006329341934779,-0.0,,-0.08447404348674069,0.20248925129909898
1966-07-31,-0.16646355628269488,0.5776533856078591,-0.9093382328278555,1.4969297411988607,-1.331708450261559,-0.30808180565752485,-1.5168059867251524,-0.4571536471047143,1.5627698045047027,-0.0,,-0.10310802366763937,0.47578762728561297
1966-08-31,-0.16646355628269488,0.5776533856078591,-0.9093382328278555,1.4969297411988607,-1.331708450261559,-0.30808180565752485,-1.5168059867251524,-0.4571536471047143,1.5627698045047027,-0.0,,-0.10310802366763937,0.47578762728561297
1966-09-30,-0.16348680759066808,0.5673236233556765,-0.8930771877340972,1.4701612175130971,-1.3078944607253447,-0.3025725991230275,-1.4896820303597442,-0.4489786954728795,1.534823910067615,-0.0,,-0.10126421664198097,0.467279457516611
1966-10-31,1.4579607094839429,1.272512987440797,-0.057342387737025366,1.655608939556243,-1.4128188297760718,-1.2944739018932747,-1.821535848752742,-0.05612233693410994,0.5892845378081543,-0.0,,0.006100254014577167,-0.16348680759066808
1966-11-30,1.4579607094839429,1.272512987440797,-0.057342387737025366,1.655608939556243,-1.4128188297760718,-1.2944739018932747,-1.821535848752742,-0.05612233693410994,0.5892845378081543,-0.0,,0.006100254014577167,-0.16348680759066808
1966-12-31,1.434053920427408,1.2516470619295286,-0.05640212071973906,1.6284612301422534,-1.3896522509246347,-1.2732478741200668,-1.7916673666929877,-0.05520207559804249,0.5796217937794461,-0.0,,0.006000225608482879,-0.16080604630734116
1967-01-31,1.190444760723003,1.2288462046172937,0.05760216584143563,1.4868559057820574,-1.5828595155177834,-1.3308500399615024,-1.4556547326179463,0.3024113706675371,-1.4100530179934765,-0.0,,-1.2324463399823833,0.14040527923849935
1967-02-28,1.190444760723003,1.2288462046172937,0.05760216584143563,1.4868559057820574,-1.5828595155177834,-1.3308500399615024,-1.4556547326179463,0.3024113706675371,-1.4100530179934765,-0.0,,-1.2324463399823833,0.14040527923849935
1967-03-31,1.175118755700866,1.2130258123363777,0.05686058495326771,1.4677138491062227,-1.5624814906950022,-1.313716431524456,-1.4369143655898695,0.2985180710046555,-1.3918997358351992,-0.0,,-1.2165795988959571,0.13859767582359003
1967-04-30,0.9547839890069536,1.6347418174064468,-0.38854733051399604,1.4914057595034176,-1.7828162573889146,-0.5816364002511343,-0.8363244370209792,0.11253657438667568,0.638496985204402,-0.0,,0.49634552282123273,-0.3731475887558193
1967-05-31,0.9547839890069536,1.6347418174064468,-0.38854733051399604,1.4914057595034176,-1.7828162573889146,-0.5816364002511343,-0.8363244370209792,0.11253657438667568,0.638496985204402,-0.0,,0.49634552282123273,-0.3731475887558193
1967-06-30,0.9493711888223911,1.6254742438894536,-0.38634460289546435,1.4829507775774073,-1.7727092297490057,-0.5783390244563201,-0.8315832001347495,0.11189858925325949,0.634877259026388,-0.0,,0.4935316726012182,-0.37103216436607095
1967-07-31,-0.08127371219447269,0.9116790324423458,-1.0436015797725045,1.5901378472831613,-1.538311132260599,-0.1802156226920916,-1.300379395111563,0.699660652804591,0.8622080771935363,-0.0,,0.4417049575786559,0.2614893348865643
1967-08-31,-0.08127371219447269,0.9116790324423458,-1.0436015797725045,1.5901378472831613,-1.538311132260599,-0.1802156226920916,-1.300379395111563,0.699660652804591,0.8622080771935363,-0.0,,0.4417049575786559,0.2614893348865643
1967-09-30,-0.07974730506118005,0.8945567263384545,-1.0240016273073265,1.5602733598926533,-1.5094200059405964,-0.17683098078783405,-1.2759568809788808,0.6865202783527674,0.8460148884751275,-0.0,,0.43340926663684815,0.2565782858490141
1967-10-31,0.9881731279320137,0.7188815035949855,-0.03467274133094785,1.6481109712643878,-1.3453023636407766,-0.7223487777280803,-1.2539974781359473,1.0344034497066108,-0.2947183013130567,-0.0,,0.2080364479856871,-0.2646685921595686
1967-11-30,0.9881731279320137,0.7188815035949855,-0.03467274133094785,1.6481109712643878,-1.3453023636407766,-0.7223487777280803,-1.2539974781359473,1.0344034497066108,-0.2947183013130567,-0.0,,0.2080364479856871,-0.2646685921595686
1967-12-31,0.9700047309002665,0.705664260374229,-0.034035253715798824,1.6178090599576376,-1.3205678441729944,-0.7090677857458089,-1.2309416760547243,1.0153850691879982,-0.28929965658429,-0.0,,0.20421152229479295,-0.2598024366972644
1968-01-31,0.44586182367696464,0.29043416504148334,0.0034035253715798824,1.5667561793839393,-1.4135975376628445,-0.38119484161694683,-0.9302969348985013,-0.5309499579664617,0.04538033828773177,-0.0,,-1.0346717129602843,-0.06466698206001777
1968-02-29,0.44586182367696464,0.29043416504148334,0.0034035253715798824,1.5667561793839393,-1.4135975376628445,-0.38119484161694683,-0.9302969348985013,-0.5309499579664617,0.04538033828773177,-0.0,,-1.0346717129602843,-0.06466698206001777
1968-03-31,0.4321592457336646,0.2815083127425398,0.003298925539951638,1.518605390224404,-1.3701537409265803,-0.36947966047458347,-0.9017063142534477,-0.5146323842324555,0.04398567386602184,-0.0,,-1.002873364145298,-0.06267958525908113
1968-04-30,0.5707141184116333,0.48604169621954135,-0.030789971706215287,1.6406656352026145,-1.5252032413043073,-0.32659362845521217,-1.3382641273737144,-0.5223298771590094,1.6824520253753354,-0.0,,0.1484516492978237,-0.24412048995642122
1968-05-31,0.5707141184116333,0.48604169621954135,-0.030789971706215287,1.6406656352026145,-1.5252032413043073,-0.32659362845521217,-1.3382641273737144,-0.5223298771590094,1.6824520253753354,-0.0,,0.1484516492978237,-0.24412048995642122
1968-06-30,0.5554699339857697,0.473059173066879,-0.029967549425051157,1.5968422765062973,-1.4844639661623555,-0.3178700778300069,-1.302518130367402,-0.5083780706035465,1.637512522154581,-0.0,,0.14448639901363952,-0.23759985615576273
1968-07-31,-0.6646374354627418,-0.17231340919404414,-0.5522591251187999,1.5968422765062973,-1.5369071776561951,-0.03638916715899069,-1.6343017132876114,1.4769720788060927,0.73313469129143,-0.0,,0.6121942239689022,0.7010266026217324
1968-08-31,-0.6646374354627418,-0.17231340919404414,-0.5522591251187999,1.5968422765062973,-1.5369071776561951,-0.03638916715899069,-1.6343017132876114,1.4769720788060927,0.73313469129143,-0.0,,0.6121942239689022,0.7010266026217324
1968-09-30,-0.653117029947677,-0.16932663739384218,-0.5426866142560408,1.5691636210659163,-1.5102673993637104,-0.03575842031919649,-1.6059737596297952,1.4513711776615044,0.720426997607341,-0.0,,0.6015828359582468,0.6888754502668735
1968-10-31,0.33654983829831986,0.10306838797886046,0.16406804617043094,1.7090421476086555,-1.6406804617043094,-0.4017563694686193,-0.9696842215970342,1.8657481660663107,-0.16722320090447768,-0.0,,1.1305971130334183,0.06520653117029947
1968-11-30,0.33654983829831986,0.10306838797886046,0.16406804617043094,1.7090421476086555,-1.6406804617043094,-0.4017563694686193,-0.9696842215970342,1.8657481660663107,-0.16722320090447768,-0.0,,1.1305971130334183,0.06520653117029947
1968-12-31,0.3305682675123705,0.10123653192566347,0.16115203041228063,1.6786669834612564,-1.6115203041228061,-0.3946158693428923,-0.9524498207700175,1.832587833021704,-0.16425110792020908,-0.0,,1.1105027736743696,0.06404760183052179
1969-01-31,0.38015350763922606,0.11673191946530583,-0.10330258359761578,1.5732983481916882,-1.2076072022561284,0.6136173465698377,-1.3129758375256966,-0.39771494685082076,2.370794293565282,-0.0,,0.0464861626189271,-0.9937708542090637
1969-02-28,0.38015350763922606,0.11673191946530583,-0.10330258359761578,1.5732983481916882,-1.2076072022561284,0.6136173465698377,-1.3129758375256966,-0.39771494685082076,2.370794293565282,-0.0,,0.0464861626189271,-0.9937708542090637
1969-03-31,0.37046843115679773,0.11375796934977757,-0.10067076933608635,1.533215816988595,-1.1768412935388495,0.5979843698563528,-1.2795254782616574,-0.3875824619439324,2.3103941562631816,-0.0,,0.04530184620123885,-0.9684528010131507
1969-04-30,-0.014093907707052088,0.1238250462833862,-0.014093907707052088,1.5593902170159775,-1.682208555606003,0.4822129851198536,-1.660060986352064,-0.7580508931007301,3.2003237571941847,-0.0,,0.2999988926215373,-0.4681190774128015
1969-05-31,-0.014093907707052088,0.1238250462833862,-0.014093907707052088,1.5593902170159775,-1.682208555606003,0.4822129851198536,-1.660060986352064,-0.7580508931007301,3.2003237571941847,-0.0,,0.2999988926215373,-0.4681190774128015
1969-06-30,-0.013874848863253453,0.1219004578700125,-0.013874848863253453,1.5351529206556858,-1.6560623178926086,0.47471804324988603,-1.634258983964639,-0.746268656716418,3.1505817525916235,-0.0,,0.2953360686606807,-0.46084319438663257
1969-07-31,-0.7066262313928366,-0.22695288497750293,-0.5777883490911974,1.3964044320231512,-1.299280489980377,1.0693544231036054,-1.4479395849438068,1.768052169431726,1.4281183722820163,-0.0,,0.6788765336663297,-0.36272819171076887
1969-08-31,-0.7066262313928366,-0.22695288497750293,-0.5777883490911974,1.3964044320231512,-1.299280489980377,1.0693544231036054,-1.4479395849438068,1.768052169431726,1.4281183722820163,-0.0,,0.6788765336663297,-0.36272819171076887
1969-09-30,-0.6922625820908855,-0.222339595089499,-0.5660435979789429,1.3680196047209785,-1.2728699090058218,1.047617568129124,-1.4185071983657556,1.7321128281208131,1.3990888931177643,-0.0,,0.6650769547436979,-0.35535498603823856
1969-10-31,0.7359537688988657,0.5825491574397353,0.1747647472319206,1.5175405551305106,-1.5379297756409014,-1.0039263813211439,-0.3068092229182606,-1.433070927301749,0.882561973521199,-0.0,,0.1466082046223334,0.26797261242227827
1969-11-30,0.7359537688988657,0.5825491574397353,0.1747647472319206,1.5175405551305106,-1.5379297756409014,-1.0039263813211439,-0.3068092229182606,-1.433070927301749,0.882561973521199,-0.0,,0.1466082046223334,0.26797261242227827
